"ID","Estadillo","Especie","PosEspIFN2","OcupaIFN2","EstadoIFN2","PosEspIFN3","OcupaIFN3","EstadoIFN3","EdadIFN3","OrgMasaIFN3","PosEspIFN4","OcupaIFN4","EstadoIFN4","EdadIFN4","OrgMasaIFN4","IFN2Num_arb","IFN3Num_arb","IFN4Num_arb","CatRegIFN2","CatRegIFN3","CatRegIFN4"
"1",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,2,3
"2",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,2,1
"3",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,3,3
"4",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,4,1
"5",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,2,2
"6",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,3,2
"7",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,4,2
"8",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,4,3
"9",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,1,1
"10",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,1,3
"11",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,3,1
"12",109,"43",2,"9","3",1,80,3,0,1,1,90,3,0,1,22,29,33,2,1,2
"13",111,"21",1,"0","3",1,100,4,40,2,1,100,4,0,2,62,58,39,NA,1,1
"14",111,"21",2,"0","4",1,100,4,40,2,1,100,4,0,2,62,58,39,NA,1,1
"15",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,1,2
"16",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,3,4
"17",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,4,3
"18",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,1,1
"19",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,2,2
"20",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,3,1
"21",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,2,3
"22",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,4,4
"23",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,1,3
"24",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,2,1
"25",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,4,2
"26",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,3,3
"27",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,1,4
"28",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,2,4
"29",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,4,1
"30",113,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,6,16,22,3,3,2
"31",123,"42",2,"6","3",1,60,4,0,1,1,70,4,0,1,41,41,49,3,2,1
"32",123,"42",2,"6","3",1,60,4,0,1,1,70,4,0,1,41,41,49,3,1,2
"33",123,"42",2,"6","3",1,60,4,0,1,1,70,4,0,1,41,41,49,3,1,1
"34",123,"42",2,"6","3",1,60,4,0,1,1,70,4,0,1,41,41,49,3,2,2
"35",123,"43",NA,NA,NA,2,20,3,0,1,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA
"36",123,"71",1,"0","0",NA,NA,NA,NA,NA,2,10,3,0,1,NA,2,3,1,3,2
"37",123,"71",1,"0","0",NA,NA,NA,NA,NA,2,10,3,0,1,NA,2,3,1,3,1
"38",125,"43",2,"0","3",1,90,3,0,1,1,100,3,0,1,9,22,25,3,4,NA
"39",125,"43",2,"0","3",1,90,3,0,1,1,100,3,0,1,9,22,25,3,1,NA
"40",125,"43",1,"7","0",1,90,3,0,1,1,100,3,0,1,9,22,25,3,4,NA
"41",125,"43",1,"7","0",1,90,3,0,1,1,100,3,0,1,9,22,25,3,1,NA
"42",131,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA
"43",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,3,4
"44",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,3,2
"45",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,2,2
"46",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,2,1
"47",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,4,1
"48",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,1,2
"49",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,2,4
"50",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,4,2
"51",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,3,3
"52",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,4,3
"53",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,1,4
"54",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,4,4
"55",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,1,3
"56",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,2,3
"57",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,1,1
"58",131,"215",NA,NA,NA,2,20,2,0,1,2,30,2,0,1,NA,4,5,NA,3,1
"59",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,1,3
"60",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,3,3
"61",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,2,4
"62",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,4,4
"63",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,4,3
"64",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,2,3
"65",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,3,4
"66",131,"278",NA,NA,NA,3,20,3,0,1,3,10,3,0,1,NA,2,3,NA,1,4
"67",131,"42",2,"4","4",1,40,4,0,1,1,40,4,0,1,10,12,18,3,2,4
"68",131,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA
"69",133,"42",2,"5","3",1,50,3,0,1,1,50,3,60,1,25,33,39,3,1,1
"70",133,"43",1,"0","0",2,40,3,0,1,2,40,3,60,1,19,19,21,3,NA,1
"71",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,4,4
"72",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,4,2
"73",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,4,3
"74",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,3,2
"75",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,1,4
"76",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,3,4
"77",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,1,3
"78",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,2,3
"79",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,2,4
"80",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,4,1
"81",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,1,1
"82",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,3,1
"83",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,1,2
"84",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,3,3
"85",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,2,1
"86",151,"215",NA,NA,NA,2,30,2,0,1,2,30,2,40,1,NA,NA,NA,NA,2,2
"87",151,"43",1,"7","0",1,70,3,0,1,1,70,3,0,1,48,53,61,3,2,1
"88",151,"43",1,"7","0",1,70,3,0,1,1,70,3,0,1,48,53,61,3,1,1
"89",151,"43",1,"7","0",1,70,3,0,1,1,70,3,0,1,48,53,61,3,1,2
"90",151,"43",1,"7","0",1,70,3,0,1,1,70,3,0,1,48,53,61,3,2,2
"91",151,"43",2,"9","3",1,70,3,0,1,1,70,3,0,1,48,53,61,3,2,1
"92",151,"43",2,"9","3",1,70,3,0,1,1,70,3,0,1,48,53,61,3,1,1
"93",151,"43",2,"9","3",1,70,3,0,1,1,70,3,0,1,48,53,61,3,1,2
"94",151,"43",2,"9","3",1,70,3,0,1,1,70,3,0,1,48,53,61,3,2,2
"95",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,3,3
"96",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,1,1
"97",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,2,2
"98",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,1,3
"99",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,3,2
"100",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,4,3
"101",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,2,3
"102",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,4,2
"103",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,2,1
"104",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,1,2
"105",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,3,1
"106",154,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,2,10,23,3,4,1
"107",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,3,3
"108",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,1,1
"109",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,2,2
"110",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,1,3
"111",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,3,2
"112",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,4,3
"113",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,2,3
"114",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,4,2
"115",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,2,1
"116",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,1,2
"117",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,3,1
"118",154,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,2,10,23,3,4,1
"119",160,"42",2,"9","3",1,50,3,0,1,1,70,4,0,1,26,28,23,3,2,1
"120",160,"42",2,"9","3",1,50,3,0,1,1,70,4,0,1,26,28,23,3,2,2
"121",160,"42",2,"9","3",1,50,3,0,1,1,70,4,0,1,26,28,23,3,1,2
"122",160,"42",2,"9","3",1,50,3,0,1,1,70,4,0,1,26,28,23,3,1,1
"123",160,"43",1,"7","0",2,40,3,0,1,2,20,4,0,1,NA,1,3,NA,2,2
"124",160,"43",1,"7","0",2,40,3,0,1,2,20,4,0,1,NA,1,3,NA,2,1
"125",160,"43",1,"7","0",2,40,3,0,1,2,20,4,0,1,NA,1,3,NA,1,1
"126",160,"43",1,"7","0",2,40,3,0,1,2,20,4,0,1,NA,1,3,NA,1,2
"127",162,"278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,4
"128",162,"42",NA,NA,NA,2,20,4,0,1,2,20,4,0,1,2,6,16,1,NA,1
"129",162,"43",1,"7","0",1,70,4,0,1,1,60,4,0,1,18,27,24,3,NA,1
"130",162,"43",2,"7","4",1,70,4,0,1,1,60,4,0,1,18,27,24,3,NA,1
"131",162,"65",NA,NA,NA,3,10,3,0,1,3,10,3,0,1,NA,NA,1,NA,1,1
"132",162,"65",NA,NA,NA,3,10,3,0,1,3,10,3,0,1,NA,NA,1,NA,1,2
"133",168,"42",2,"0","4",1,70,4,0,1,1,80,4,0,1,34,39,41,2,NA,1
"134",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,2,3
"135",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,2,1
"136",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,1,1
"137",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,4,2
"138",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,1,3
"139",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,1,2
"140",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,4,3
"141",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,2,2
"142",172,"43",2,"0","4",1,100,3,0,1,1,100,3,0,1,34,43,23,3,4,1
"143",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,1
"144",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,2
"145",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,4
"146",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,1
"147",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,4
"148",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,2
"149",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,3
"150",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,3
"151",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,1
"152",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,2
"153",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,4
"154",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,4
"155",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,1
"156",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,3
"157",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,2
"158",173,"43",2,"8","3",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,3
"159",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,1
"160",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,2
"161",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,4
"162",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,1
"163",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,4
"164",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,2
"165",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,4,3
"166",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,2,3
"167",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,1
"168",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,2
"169",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,4
"170",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,4
"171",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,1
"172",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,3
"173",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,1,2
"174",173,"43",1,"7","0",1,80,2,0,1,1,90,3,0,1,NA,4,12,3,3,3
"175",174,"215",NA,NA,NA,3,10,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"176",174,"215",NA,NA,NA,3,10,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
"177",174,"215",NA,NA,NA,3,10,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"178",174,"295",NA,NA,NA,2,10,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"179",174,"295",NA,NA,NA,2,10,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"180",174,"295",NA,NA,NA,2,10,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"181",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,3,4
"182",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,2,3
"183",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,3,3
"184",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,2,2
"185",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,4,1
"186",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,1,3
"187",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,1,2
"188",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,3,2
"189",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,3,1
"190",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,4,4
"191",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,2,1
"192",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,4,2
"193",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,1,4
"194",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,1,1
"195",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,4,3
"196",174,"43",2,"0","4",1,70,3,0,1,1,90,4,0,1,7,9,17,3,2,4
"197",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,2,2
"198",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,1,2
"199",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,2,3
"200",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,1,3
"201",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,1,1
"202",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,2,1
"203",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,3,2
"204",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,3,1
"205",175,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,1,1,2,3,3,3
"206",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,2,2
"207",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,1,2
"208",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,2,3
"209",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,1,3
"210",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,1,1
"211",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,2,1
"212",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,3,2
"213",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,3,1
"214",175,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,1,1,2,3,3,3
"215",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,4,3
"216",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,1,4
"217",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,1,3
"218",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,4,4
"219",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,2,2
"220",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,4,2
"221",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,1,2
"222",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,2,3
"223",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,3,3
"224",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,4,1
"225",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,3,2
"226",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,1,1
"227",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,3,4
"228",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,2,4
"229",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,3,1
"230",181,"43",2,"9","4",1,90,4,0,1,1,90,4,0,1,16,18,24,3,2,1
"231",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,4,3
"232",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,2,3
"233",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,3,4
"234",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,2,4
"235",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,3,2
"236",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,1,4
"237",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,4,2
"238",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,2,1
"239",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,3,1
"240",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,1,2
"241",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,2,2
"242",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,4,4
"243",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,4,1
"244",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,1,1
"245",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,1,3
"246",184,"43",2,"0","2",1,100,3,0,1,1,100,3,0,1,4,12,19,3,3,3
"247",190,"43",2,"9","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,3,NA,NA
"248",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,4,1
"249",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,1,2
"250",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,2,4
"251",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,3,2
"252",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,2,2
"253",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,4,3
"254",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,1,3
"255",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,3,1
"256",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,3,3
"257",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,1,4
"258",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,4,4
"259",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,3,4
"260",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,2,1
"261",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,2,3
"262",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,1,1
"263",190,"44",NA,NA,NA,1,90,3,0,1,1,90,3,0,1,NA,28,36,NA,4,2
"264",193,"42",NA,NA,NA,2,20,3,0,1,2,20,4,0,1,12,9,10,1,1,1
"265",193,"42",NA,NA,NA,2,20,3,0,1,2,20,4,0,1,12,9,10,1,2,1
"266",193,"43",2,"6","3",1,70,3,0,1,1,70,3,0,1,45,35,44,1,NA,1
"267",193,"71",NA,NA,NA,3,10,3,0,1,3,10,3,0,1,4,2,3,1,1,1
"268",193,"71",NA,NA,NA,3,10,3,0,1,3,10,3,0,1,4,2,3,1,1,2
"269",194,"42",NA,NA,NA,2,30,4,0,1,2,30,4,0,1,15,15,20,1,1,1
"270",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,2
"271",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,3
"272",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,1
"273",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,4
"274",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,4
"275",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,1
"276",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,2
"277",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,2
"278",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,1
"279",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,3
"280",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,4
"281",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,4
"282",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,3
"283",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,3
