"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","Stem_NFI2","BranchesOver7cm_NFI2","Branches7to2cm_NFI2","BranchesUnder2cmLeaves_NFI2","Roots_NFI2","TotalC_NFI2","Stem_NFI3","BranchesOver7cm_NFI3","Branches7to2cm_NFI3","BranchesUnder2cmLeaves_NFI3","Roots_NFI3","TotalC_NFI3","Stem_NFI4","BranchesOver7cm_NFI4","Branches7to2cm_NFI4","BranchesUnder2cmLeaves_NFI4","Roots_NFI4","TotalC_NFI4"
1019,42.898467,-4.605779,"N","N",NA,NA,0,0,0,0,0,0,21.7612678367552,0,4.27164342709143,5.42282324450939,15.8053322930669,47.2610668014229,0,0,0,0,0,0
1021,42.877741,-4.7889,"N","N","A","1",0,0,0,0,0,0,29.3379235920406,10.4136193390042,9.56539865150386,8.52602977015939,26.1226384133542,83.9656097660622,46.9926459143703,16.8749802903856,14.2563573160681,12.2697878449655,33.6118154934549,124.005586859244
1022,42.880635,-4.593072,"N","N","A","1",0,0,0,0,0,0,1.79968864471958,0,0.954886843797494,2.87848276971576,2.89747343265483,8.53053169088765,43.5041298096513,0,8.1126667473427,13.6116110677173,30.2007071741947,95.429114798906
1024,42.86877037,-4.78872838,NA,NA,"A","4C",0,0,0,0,0,0,0,0,0,0,0,0,1.44432021480676,0,0.978220739668058,3.12520905240109,2.62811363865574,8.17586364553164
1025,42.850354,-4.812586,"N","N","A","1",0,0,0,0,0,0,8.84946833819359,0,3.31144528536088,6.89667337938092,9.611833912029,28.6694209149644,25.4684584248975,0,6.48737351332234,10.643924863516,20.1945343744165,62.7942911761523
1026,42.850739,-4.78812,"N","N",NA,NA,0,0,0,0,0,0,10.6448582255841,0,4.7101356052733,13.3586983970866,14.9805529199411,43.6942451478851,0,0,0,0,0,0
1027,42.841929,-4.775629,"N","N","A","1",0,0,0,0,0,0,0.729806030475987,0.00332615214978175,0.203902571109108,0.242541491984429,0.942825088766963,2.12240133448627,1.74242101784851,0.0101267332204539,0.36975928638363,0.468450292575892,1.82620998517631,4.4169673152048
1031,42.836296,-4.542989,"N","N","A","1",0,0,0,0,0,0,24.2799008451462,1.64437665646317,14.8250489208176,13.1267099898353,40.2925951814557,94.168631593718,31.1250059972798,2.96438137899137,18.7701271538322,16.4913348919179,50.6993167918595,120.050166213881
1036,42.95491,-4.423357,"N","N",NA,NA,0,0,0,0,0,0,29.7255075580985,0,5.58796844839593,6.38360358023988,22.2087302697841,63.9058098565184,0,0,0,0,0,0
1037,42.945445,-4.459911,"N","N","A","1",0,0,0,0,0,0,44.0245684237455,0,8.08357352285896,4.96700879265897,20.6247677284765,77.69991846774,68.7012005765806,0,12.022606191446,6.76643914109077,29.960053573713,117.45029948283
1038,42.936286,-4.471951,"N","N",NA,NA,0,0,0,0,0,0,11.6423975278769,0,1.82089480774523,2.31247852812943,7.99344135977749,23.769212223529,0,0,0,0,0,0
1039,42.926805,-4.508486,"N","N","A","1",0,0,0,0,0,0,45.4966642772501,0,8.56440663497895,7.23698552375219,25.7876780372616,87.0857344732428,64.7881175670979,0,11.7596673284025,7.38539095689358,30.7911724640046,114.724348316399
1040,42.927126,-4.483986,"N","N","A","1",0,0,0,0,0,0,5.43488846110901,0,1.33652308096091,2.07329552816381,4.76944305076557,13.6141501209993,27.8050325325636,0,5.18230779340384,3.90216514726426,14.7980113781497,51.6875168513814
1041,42.928205,-4.398234,"N","N","A","1",0,0,0,0,0,0,60.740464637643,0.284953047295001,10.4913692911741,9.82000313979931,36.1994007581354,117.536190874047,80.4269588297846,0.321617819109437,13.789956982184,10.8092486607498,42.7653527986949,148.113135090523
1042,42.917641,-4.520514,"N","N","A","1",0,0,0,0,0,0,52.4376322515937,0.0995066545762359,8.43132056397678,5.12213839909842,24.9496629247349,91.0402607939801,76.8615705366779,0.070858810121744,12.6092345199884,5.33971382331699,30.5781996325291,125.459577322634
1048,42.902352,-4.299658,"N","N","A","1",0,0,0,0,0,0,2.71835960424139,0,1.35482532843818,3.61628566359082,3.93757207379032,11.6270426700607,23.9019441746888,0,6.34258052047641,11.8737621213299,21.0505353451465,63.1688221616416
1050,42.882115,-4.482907,"N","N",NA,NA,0,0,0,0,0,0,0.798388039625046,0,0.0954872009094208,0.122503328086088,0.546788743612938,1.56316731223349,0,0,0,0,0,0
1051,42.874921,-4.335813,"N","N","A","4",0,0,0,0,0,0,5.01904231822756,0,0.891110489105648,1.44277917102498,4.00039976081539,11.3533317391736,67.6911257969831,0,10.8286290205963,5.37350701521284,29.5998198181665,113.493081650959
1053,42.865188,-4.396811,"N","N","A","1",0,0,0,0,0,0,21.5778954398464,0,3.59131954731167,4.57436134617229,14.9601261168764,44.7037024502067,29.184804065155,0,5.15401963136298,4.53386489226321,17.0944469730702,55.9671355618514
1054,42.857058,-4.323188,"N","N",NA,NA,0,0,0,0,0,0,27.5720416832759,6.02777918294806,6.02777918294806,8.33013629889175,9.02685171217618,56.98458806024,0,0,0,0,0,0
1055,42.846106,-4.482045,"N","N","A","1",0,0,0,0,0,0,113.213905780994,7.19511830531714,19.5297284549334,7.45087520618758,33.6067427952118,180.996370542644,112.974467682075,8.44842680645207,18.9612607883265,6.97728144893679,34.5128619094896,181.87429863528
1057,42.836785,-4.506294,"N","N","A","1",0,0,0,0,0,0,5.54594726979998,0,0.971134181420315,1.57265137297622,4.48866902234655,12.5784018465431,8.1201918794145,0,1.28754897470902,1.34276691049028,4.89164707913923,15.642154843753
1058,42.839332,-4.298336,"N","N",NA,NA,0,0,0,0,0,0,31.2801608187365,0,7.41378418882624,4.00538826030002,15.3026539564468,58.0019872243096,0,0,0,0,0,0
1059,42.840654,-4.175996,"N","N","A","1",0,0,0,0,0,0,18.2959714686661,0,3.71024435616823,2.77954364290701,10.0248484696348,34.8106079373762,43.2591196641534,0,8.53965969572278,3.94283874969866,18.0815628142842,73.8231809238591
1060,42.841025,-4.139293,"N","N","A","1",0,0,0,0,0,0,19.8489689644347,0,5.68601355408437,12.572819544298,19.9859173907396,58.0937194535567,57.5463656935177,0,8.61779298779939,15.0992267402505,37.2404595147281,118.503844936296
1061,42.822567,-4.860706,"N","N",NA,NA,0,0,0,0,0,0,6.81365220353772,0,1.03747243310672,0.643149517710778,3.26481675569237,11.7590909100476,0,0,0,0,0,0
1062,42.804566,-4.860166,"N","N",NA,NA,0,0,0,0,0,0,13.3683129246596,0,4.14650712838629,9.13579406064522,13.8589289099111,40.5095430236022,0,0,0,0,0,0
1064,42.74935,-4.931824,"N","N",NA,NA,0,0,0,0,0,0,66.9815356302002,0,11.0195412756074,4.97671940162125,27.5835103743329,110.561306681762,0,0,0,0,0,0
1065,42.832737,-4.787601,"N","N","A","4",0,0,0,0,0,0,0.907010699411975,0,1.04040787104051,3.9887505498145,2.37450421571238,8.31067333597936,12.843793558084,0,5.87048272860627,13.2520824434163,15.7202623004364,47.686621030543
1066,42.82449,-4.73843,"N","N",NA,NA,0,0,0,0,0,0,27.2686572174184,0,4.09106908120225,5.58228022831551,19.3122585318153,56.2542650587515,0,0,0,0,0,0
1067,42.825041,-4.701745,"N","N",NA,NA,0,0,0,0,0,0,31.2360158887465,0,5.26431971024561,4.0458228397585,16.4364830609075,56.9826414996581,0,0,0,0,0,0
1068,42.813962,-4.835985,"N","N","A","4",0,0,0,0,0,0,5.17967585251896,0,0.959279264867896,1.62084826439274,4.37321750937412,12.1330208911537,4.70675115105452,0,0.461668578267989,3.34294453974683,7.02433496582827,15.5356992348976
1070,42.814926,-4.774856,"N","N","A","1",0,0,0,0,0,0,11.8930740296029,0,1.71443485642403,2.59265153001072,8.83970773335852,25.0398681493962,23.5387390191337,0,4.0932044997804,6.29465014337141,17.8129491298164,51.7395427921019
1072,42.805156,-4.823495,"N","N","A","1",0,0,0,0,0,0,60.5200321760086,1.03229799146547,12.8237710858814,12.1384175904142,34.0001803387388,120.514699182508,115.977087030139,0,21.1824395446686,9.40976663543112,45.1262613524688,191.695554562708
1073,42.806301,-4.75015,"N","N","A","1",0,0,0,0,0,0,44.9430963224257,0.620543725836465,9.706129745349,9.49443081334288,28.1781681532127,92.9423687601668,94.0866984394526,0.00735367110439326,16.607102218612,8.01210613299629,38.6604043982222,157.373664860388
1074,42.807577,-4.664576,"N","N",NA,NA,0,0,0,0,0,0,12.9796910902518,0,1.30126060398621,5.04774455851298,13.7672877279903,33.0959839807413,0,0,0,0,0,0
1076,42.789036,-4.700758,"N","N","A","1",0,0,0,0,0,0,8.0735467971214,0,1.57715242017259,3.22716285305998,7.50357326747677,20.3814353378307,20.7623128735475,0,4.36309781777127,6.84259285271871,16.8082063216127,48.7762098656502
1077,42.790102,-4.627428,"N","N",NA,NA,0,0,0,0,0,0,7.10900382389809,0,1.02706674570575,2.14933021067653,6.23982935758547,16.5252301378659,0,0,0,0,0,0
1079,42.778922,-4.773827,"N","N",NA,NA,0,0,0,0,0,0,13.7488005170386,0,2.16446306196778,2.08343935688119,7.87150791249097,25.8682108483785,0,0,0,0,0,0
1081,42.770297,-4.749136,"N","N",NA,NA,0,0,0,0,0,0,8.66778382801617,0,1.94011953957028,2.09825955394557,6.11234459790894,18.818507519441,0,0,0,0,0,0
1083,42.763611,-4.59007,"N","N","A","1",0,0,0,0,0,0,65.1399099490637,5.55052866575873,5.44810304563486,13.8041111272318,18.8570302751823,108.799683062871,55.8404713188655,5.09225991266384,5.04043213160097,10.2707649247535,14.8396230984077,91.0835513862915
1084,42.753211,-4.687559,"N","N","A","1",0,0,0,0,0,0,27.5995897060121,0,5.3233477728959,4.44462654798859,15.9518165486196,53.3193805755162,45.6410514117852,0,8.13611497890105,6.25356731623193,23.9461271817495,83.9768608886676
1085,42.74176,-4.846069,"N","N",NA,NA,0,0,0,0,0,0,59.6319777615875,0.175914727848363,9.69669640825217,3.72782193764438,19.0252553396702,92.2576661750026,0,0,0,0,0,0
1086,42.745093,-4.62625,"N","N","A","1",0,0,0,0,0,0,8.26885341749082,0,1.70184892172151,3.2275317388503,7.66214326752212,20.8603773455847,13.738008405123,0,2.29484180194342,3.89136700446031,11.1031855403475,31.0274027518742
1087,42.735387,-4.674859,"N","N",NA,NA,0,0,0,0,0,0,19.041650054995,0,4.75704660257836,4.02773414482659,12.2027878821538,40.0292186845537,0,0,0,0,0,0
1088,42.726026,-4.699035,"N","N",NA,NA,0,0,0,0,0,0,7.1168982791107,0,1.9188754541782,1.95254785593885,5.06866906561057,16.0569906548383,0,0,0,0,0,0
1089,42.715148,-4.820857,"N","N",NA,NA,0,0,0,0,0,0,5.61322766252005,0,0.905597140292727,1.30182943135689,4.17469760265009,11.9953518368198,0,0,0,0,0,0
1090,42.717205,-4.686582,"N","N",NA,NA,0,0,0,0,0,0,6.14792229760604,0,1.8351023766281,2.70174428575305,5.69768664296642,16.3824556029536,0,0,0,0,0,0
1091,42.70856,-4.661927,"N","N","A","1",0,0,0,0,0,0,27.6685560230654,0,7.32079556247366,7.11020411079579,18.9268164053849,61.0263721017198,29.8598755272452,0,6.66620632583664,4.04308943602529,14.9848280206562,55.5539993097633
1093,42.699735,-4.649483,"N","N",NA,NA,0,0,0,0,0,0,4.07145551369759,0,0.925502567281483,1.44043499555206,3.58409495328232,10.0214880298135,0,0,0,0,0,0
1098,42.829326,-4.383768,"N","N",NA,NA,0,0,0,0,0,0,14.9310365803315,0,2.69456747887956,2.77545530609664,9.42678587440666,29.8278452397144,0,0,0,0,0,0
1099,42.82135558,-4.29804241,NA,NA,"A","4C",0,0,0,0,0,0,0,0,0,0,0,0,5.27532961759044,0,1.00928574025978,0.63531628933108,2.55977358038794,9.47970522756924
1100,42.810566,-4.444504,"N","N","A","1",0,0,0,0,0,0,17.298030727871,0,4.32891710060185,6.17828348236721,14.6164881362101,42.4217194470501,33.9270637584826,0,7.40332242766723,10.1752913587494,26.4347271888403,77.9404047337396
1101,42.811321,-4.383367,"N","N","A","1",0,0,0,0,0,0,2.27070383929267,1.26952987378636,1.38259182529179,0.845139482864248,2.49187629117183,8.2598413124069,2.51429062894679,1.40571703345661,1.61260013332412,0.973368373234473,2.75918906683121,9.26516523579321
1105,42.784015,-4.40721,"N","N","A","1",0,0,0,0,0,0,1.05699865908071,0.590958341213306,0.522802518585569,0.337862071384727,1.15995307392623,3.66857466419055,2.00483311953352,1.12088397137556,0.942688255857713,0.618332535440536,2.20010907273483,6.88684695494215
1110,42.738078,-4.479469,"N","N",NA,NA,0,0,0,0,0,0,41.1787436349987,8.79324669008627,8.79324669008627,12.1518956177776,12.402098058419,83.3192306913678,0,0,0,0,0,0
1112,42.7229867,-4.23492091,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,6.74603840850388,2.85738885967363,2.85738885967363,3.94879074657393,2.87440537894505,19.2840122533701
1113,42.723228,-4.210417,"N","N","A","1",0,0,0,0,0,0,25.5316344588299,14.274504720164,15.2551470952121,9.36904345340319,28.0184819710536,92.4488116986627,28.1139376106536,15.7182469368654,15.6767929063769,9.80100211866382,30.8523081571458,100.162287729706
1117,42.692908,-4.490604,"N","N","A","1",0,0,0,0,0,0,3.89727089093158,0,0.439323089686383,0.550040190680893,2.6694139219749,7.55604809327376,11.098252064026,0,2.00166094639108,1.66822969364156,6.68775234907722,21.4558950531358
1120,42.813769,-4.163255,"N","N",NA,NA,0,0,0,0,0,0,4.01075652602581,0,1.17843373910035,0.930287698712454,2.71064403122707,8.83012199506569,0,0,0,0,0,0
1121,42.805487,-4.089721,"N","N",NA,NA,0,0,0,0,0,0,9.07114341906691,0,2.95801587421492,7.35705212200996,10.4597350367661,29.8459464520578,0,0,0,0,0,0
1122,42.787125,-4.126078,"N","N","A","1",0,0,0,0,0,0,26.53575050691,0,8.56520670391583,7.68203480125696,12.3828430877403,55.165835099823,58.1050609154196,0,15.7671202015676,12.1040405371746,22.9887463027631,108.964967956925
1123,42.75063966,-4.17437398,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,14.2953174993374,5.13229774365436,5.21948091422503,7.33579886665675,5.58402001112693,37.5669150350005
1126,42.656416,-4.526333,"N","N","A","1",0,0,0,0,0,0,0.607514312149651,0,0.253919775082387,0.244621147532243,0.512081029398173,1.61813626416245,2.88189263612792,0,0.68991570136847,1.02019910273965,2.44267771833223,7.03468515856826
1127,42.647251,-4.538308,"N","N","A","1",0,0,0,0,0,0,1.1010236308159,0,0.322449490338117,0.677006930726581,1.25769376735878,3.35817381923938,1.49320839461395,0,0.320933606206781,0.606510841584316,1.36814964539996,3.788802487805
1130,42.61142266,-4.52531823,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,3.71507017923511,0,0.672375045447033,1.06955941408845,2.99578212797441,8.452786766745
1132,42.591182,-4.683179,"N","N",NA,NA,0,0,0,0,0,0,1.93233174754727,0.767233415747198,0.767233415747198,1.06028418299037,0.855968375988251,5.38305113802028,0,0,0,0,0,0
1133,42.59190542,-4.63453351,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,3.79135659605543,0,0.938415287938709,1.29743110419029,3.13452763799524,9.16173062617966
1134,42.580707,-4.780382,"N","N","A","1",0,0,0,0,0,0,12.9393356141511,0,2.05462332309445,1.06643925637687,5.60672307241138,21.6671212660338,32.5945416720207,0,5.18820533307427,1.78316321134594,11.7531461444238,51.3190563608647
1135,42.573534,-4.658336,"N","N",NA,NA,0,0,0,0,0,0,4.23370804766871,0,1.02074536185833,1.37481859561413,3.33804570844572,9.96731771358689,0,0,0,0,0,0
1137,42.563266,-4.743339,"N","N","A","1",0,0,0,0,0,0,31.2228689882555,0,6.18187853496591,4.39290578929319,16.1926349805708,57.9902882930853,36.6662133552952,0,6.77558585831,4.56992499558122,18.0125425101058,66.0242667192922
1138,42.554815,-4.706563,"N","N",NA,NA,0,0,0,0,0,0,2.89334402834292,0,0.500197731540527,0.498338000062188,1.77249451600197,5.6643742759476,0,0,0,0,0,0
1139,42.546528,-4.657621,"N","N",NA,NA,0,0,0,0,0,0,6.06463384577497,2.10933684939323,2.10933684939323,2.91501445597528,2.46579082358644,15.6641128241231,0,0,0,0,0,0
1140,42.536811,-4.706072,"N","N","A","1",0,0,0,0,0,0,4.3612018204665,0,0.984188778269048,1.96253164551901,4.31966015568709,11.6275823999417,10.859989549049,0,2.39358034849296,4.60513149300968,10.2468994479579,28.1056008385095
1141,42.53839,-4.596519,"N","N","A","1",0,0,0,0,0,0,3.98761490391992,0,0.755822141609211,1.33346377520114,3.53082714664648,9.60772796737675,9.27131693971545,0,2.07898987864897,2.36695546974434,6.58362096256055,20.3008832506693
1142,42.528347,-4.669316,"N","N","A","1",0,0,0,0,0,0,10.0352625507401,0,1.54113477094205,1.83087708504396,6.68829727915636,20.0955716858825,21.4747937969086,0,3.94507832214232,4.39043304321343,14.1581187170066,43.968423879271
1143,42.529046,-4.620632,"N","N",NA,NA,0,0,0,0,0,0,1.91005822895062,0,0.497106513225224,0.467754786197649,1.3081337487545,4.18305327712799,0,0,0,0,0,0
1146,42.666215,-4.465561,"N","N","A","1",0,0,0,0,0,0,0.50256076267428,0,0.0713380074096848,0.160453647427525,0.458915638968212,1.1932680564797,3.08461694456298,0,0.490217445146542,0.677244071591788,2.23191085642115,6.48398931772246
1148,42.650267,-4.294396,"N","N",NA,NA,0,0,0,0,0,0,7.55633768205891,0.231584766143586,1.96484439284215,2.74652252899196,6.60005824635067,19.0993476163873,0,0,0,0,0,0
1154,42.540333,-4.450435,"N","N",NA,NA,0,0,0,0,0,0,0.915728650152248,0,0.142977517943563,0.180589930827512,0.627151326493158,1.86644742541648,0,0,0,0,0,0
1156,42.531635,-4.425881,"N","N",NA,NA,0,0,0,0,0,0,0.399289560524861,0,0.052087551775058,0.426668937638477,0.729226145019861,1.60727219495826,0,0,0,0,0,0
1157,42.533086,-4.30415,"N","N",NA,NA,0,0,0,0,0,0,3.32295237578831,0.682669806841239,1.31728691707185,2.79651544987244,2.7329313992373,10.8523559488111,0,0,0,0,0,0
1158,42.523803,-4.328306,"N","N","A","1",0,0,0,0,0,0,2.15158411125524,0,0.50898764856508,0.910081387137507,2.03271702577448,5.60337017273231,2.88835874123678,0,0.48726794521782,0.838539652045418,2.40098294296078,6.6151492814608
1160,42.51363,-4.425472,"N","N","A","1",0,0,0,0,0,0,0.533883577517113,0,0.0302515047236959,0.20966594738097,0.65002427913961,1.42382530876139,0.632938097975107,0,0.0326408851349335,0.227537456616189,0.753874311901559,1.64699075162779
1161,42.504475,-4.437435,"N","N","A","1",0,0,0,0,0,0,11.4290910643593,0,3.16488649842532,7.79814794816328,12.0482372871446,34.4403627980925,27.5055629375839,0.658701399563427,5.61557946862533,11.5546015890803,21.4155095075969,66.7499549024498
1162,42.505796,-4.327925,"N","N",NA,NA,0,0,0,0,0,0,0.460757547082361,0,0.146530500850894,0.321289266718471,0.560990457494914,1.48956777214664,0,0,0,0,0,0
1164,42.479941,-4.887014,"N","N","A","1",0,0,0,0,0,0,15.7676208274957,0,2.55409400100622,2.17481427700323,8.82535492396293,29.3218840294681,19.458304567136,0,3.23846918468758,2.84752647822161,11.863031916019,37.4073321460642
1166,42.390328,-4.86003,"N","N","A","1",0,0,0,0,0,0,19.0540935439898,0,4.48421860242929,7.99624527954957,15.8142524457414,47.3488098717101,29.9549608269792,0,6.28196436660525,9.17637062995314,20.9426422861022,66.3559381096399
1167,42.466874,-4.558209,"N","N","A","1",0,0,0,0,0,0,22.6535228869432,6.43970341822731,6.43970341822731,8.8993981979341,7.74696174188471,52.1792896632166,41.6135115799173,9.4687179131042,9.4687179131042,13.0853683252112,12.2979448505926,85.9342605819295
1176,42.49721,-4.291234,"N","N",NA,NA,0,0,0,0,0,0,10.9895664230693,0.0385879409739354,0,2.52984303003837,5.21800364111658,18.7760010351982,0,0,0,0,0,0
1177,42.486921,-4.40053,"N","N","A","1",0,0,0,0,0,0,5.01071781442211,0,1.21433894067736,1.71348121592052,4.1629456591248,12.1014836301448,15.0853682439884,0,3.20089616840786,3.39807102083753,10.1200354822167,31.8043709154505
1178,42.479203,-4.290864,"N","N",NA,NA,0,0,0,0,0,0,8.22303869757939,0.729464606871095,1.85291437441366,1.51737672993758,5.50570378679747,17.8284981955992,0,0,0,0,0,0
1300,42.75858398,-4.91997952,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,33.3755588635696,0,7.72973273727682,6.25352396145101,19.5584911143044,66.9173066766018
1301,42.71438943,-4.86976921,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,57.445114090949,0.00817630937180464,6.53741115994553,11.4828916947847,32.5983091955071,108.071902450558
1303,42.86819079,-4.82543789,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,36.0330442012176,0.000670065832808306,4.64526838647386,7.38533674385705,20.1866725779162,68.2509919752976
1304,42.85018931,-4.82490751,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,4.37898663788072,0.024047683618309,3.41819975678744,2.7168502503193,9.02159308449358,19.5596774130994
1307,42.86896095,-4.77649164,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,2.94642888321146,0.00561267086143062,3.99954834053044,2.81010564144315,8.10197333058308,17.8636688666295
1310,42.72550467,-4.73574954,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,1.30988270718008,0,1.0050714464056,4.04988065892555,2.94153826386132,9.30637307637256
1312,42.8518917,-4.71480775,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,20.9215750178263,0.00122043961142572,5.87936191714041,12.8875132774309,20.8253807717091,60.5150514237182
1315,42.8891492,-4.6301157,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,76.290009331914,1.25735076720078,16.8753547568086,11.4544802797761,36.1346707230224,142.011865858722
1318,42.91650037,-4.60633315,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,27.5678263924056,0,5.69641161782407,5.98852621128272,17.926608359186,57.1793725806984
1319,42.94384682,-4.58252977,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,45.0661099506468,13.0882841554598,7.10124683464294,6.37964814804147,27.5097033013903,99.1449923901813
1325,42.91750815,-4.53284757,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,5.11917744889674,0,1.28980496946387,1.43957714500536,3.71601271624451,11.5645722796105
1326,42.80048097,-4.52995489,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,4.29867256641717,0,1.08823311014366,1.12460475283766,2.96544417187717,9.47695460127566
1329,42.73761863,-4.51619173,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,12.19154633012,4.80227101777846,4.80227101777846,6.63653576353262,5.06152280477242,33.4941469339819
1331,42.92699649,-4.49632126,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,0.601937642309918,0,0.108107005729059,0.145542420809246,0.439729669733427,1.29531673858165
1332,42.5578875,-4.48746939,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,2.59340565457137,0,0.35812972826513,0.183270100669562,1.21445136932071,4.34925685282677
1339,42.96379041,-4.43589464,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,65.5806961779525,1.33504149132323,11.4907745409624,5.22401113687684,25.7928497687881,109.423373115903
1348,42.78462548,-4.35840368,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,3.14729017562042,1.75962132546051,1.75355898834756,1.09654570743932,3.45384441350553,11.2108606103733
1354,42.83922226,-4.31065297,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,23.1971580501385,0,5.45872719456431,4.66009972312651,14.297541311944,47.6135262797734
1370,42.74099354,-4.23527826,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,2.11907971022053,1.1847582016233,1.38905358721455,0.83413306630724,2.32548357809915,7.85250814346476
1372,42.72311773,-4.22270976,NA,NA,"N","N",0,0,0,0,0,0,0,0,0,0,0,0,7.08785764636547,0.87764459910149,2.01816310218432,5.00016267610197,4.08729980805355,19.0711278318068
