"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","CanopySHRNFI2","HmSHRNFI2","CanopySHRNFI3","HmSHRNFI3","CanopySHRNFI4","HmSHRNFI4"
430,42.655587,-4.587314,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,30,3,NA,NA
430,42.655587,-4.587314,"A","1",NA,NA,6102,"Erica scoparia",NA,NA,15,3,NA,NA
432,42.655923,-4.562922,"A","1",NA,NA,102,"Erica spp.",20,5,NA,NA,NA,NA
432,42.655923,-4.562922,"A","1",NA,NA,106,"Calluna vulgaris",20,2,20,5,NA,NA
432,42.655923,-4.562922,"A","1",NA,NA,117,"Halimium spp.",10,2,NA,NA,NA,NA
432,42.655923,-4.562922,"A","1",NA,NA,137,"Vaccinium myrtillus",NA,NA,10,2,NA,NA
432,42.655923,-4.562922,"A","1",NA,NA,2102,"Erica australis",NA,NA,25,15,NA,NA
432,42.655923,-4.562922,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,20,2,NA,NA
434,42.643716,-4.782178,"A","3E","A","1",106,"Calluna vulgaris",NA,NA,10,5,5,4
434,42.643716,-4.782178,"A","3E","A","1",119,"Rosa spp.",NA,NA,NA,NA,2,5
434,42.643716,-4.782178,"A","3E","A","1",136,"Chamaespartium tridentatum",NA,NA,NA,NA,5,3
434,42.643716,-4.782178,"A","3E","A","1",1179,NA,NA,NA,NA,NA,4,2
434,42.643716,-4.782178,"A","3E","A","1",2102,"Erica australis",NA,NA,7,10,2,4
434,42.643716,-4.782178,"A","3E","A","1",5102,"Erica umbellata",NA,NA,NA,NA,18,1
435,42.643905,-4.769986,"A","1",NA,NA,106,"Calluna vulgaris",20,5,2,2,NA,NA
435,42.643905,-4.769986,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",5,1,NA,NA,NA,NA
435,42.643905,-4.769986,"A","1",NA,NA,117,"Halimium spp.",NA,NA,10,1,NA,NA
435,42.643905,-4.769986,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,2,2,NA,NA
435,42.643905,-4.769986,"A","1",NA,NA,2102,"Erica australis",NA,NA,15,5,NA,NA
437,42.644279,-4.7456,"A","1",NA,NA,106,"Calluna vulgaris",10,3,NA,NA,NA,NA
437,42.644279,-4.7456,"A","1",NA,NA,117,"Halimium spp.",5,2,NA,NA,NA,NA
437,42.644279,-4.7456,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,2,2,NA,NA
437,42.644279,-4.7456,"A","1",NA,NA,2102,"Erica australis",NA,NA,5,10,NA,NA
438,42.644464,-4.733407,"A","1",NA,NA,102,"Erica spp.",NA,NA,15,1,NA,NA
438,42.644464,-4.733407,"A","1",NA,NA,106,"Calluna vulgaris",70,5,10,3,NA,NA
438,42.644464,-4.733407,"A","1",NA,NA,117,"Halimium spp.",NA,NA,2,2,NA,NA
438,42.644464,-4.733407,"A","1",NA,NA,2102,"Erica australis",NA,NA,25,10,NA,NA
440,42.646585,-4.587085,"A","1",NA,NA,102,"Erica spp.",30,5,NA,NA,NA,NA
440,42.646585,-4.587085,"A","1",NA,NA,106,"Calluna vulgaris",30,1,10,2,NA,NA
440,42.646585,-4.587085,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",5,1,30,3,NA,NA
440,42.646585,-4.587085,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,30,2,NA,NA
442,42.634524,-4.794112,NA,NA,"A","1",102,"Erica spp.",NA,NA,30,2,4,2
442,42.634524,-4.794112,NA,NA,"A","1",106,"Calluna vulgaris",20,1,40,5,20,4
442,42.634524,-4.794112,NA,NA,"A","1",107,"Arctostaphylos uva-ursi",20,1,60,1,27,1
442,42.634524,-4.794112,NA,NA,"A","1",117,"Halimium spp.",10,3,10,2,4,2
442,42.634524,-4.794112,NA,NA,"A","1",136,"Chamaespartium tridentatum",NA,NA,5,3,12,3
443,42.634714,-4.781921,"A","1",NA,NA,102,"Erica spp.",NA,NA,5,4,NA,NA
443,42.634714,-4.781921,"A","1",NA,NA,106,"Calluna vulgaris",30,3,15,4,NA,NA
443,42.634714,-4.781921,"A","1",NA,NA,117,"Halimium spp.",NA,NA,5,2,NA,NA
444,42.635463,-4.733158,"A","4","A","1",102,"Erica spp.",40,5,15,1,NA,NA
444,42.635463,-4.733158,"A","4","A","1",106,"Calluna vulgaris",10,1,20,3,8,4
444,42.635463,-4.733158,"A","4","A","1",107,"Arctostaphylos uva-ursi",10,1,10,1,24,1
444,42.635463,-4.733158,"A","4","A","1",117,"Halimium spp.",10,1,5,2,7,2
444,42.635463,-4.733158,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,3,3,3,2
444,42.635463,-4.733158,"A","4","A","1",2102,"Erica australis",NA,NA,25,5,18,9
444,42.635463,-4.733158,"A","4","A","1",5102,"Erica umbellata",NA,NA,NA,NA,12,1
445,42.63619,-4.684392,"A","4","A","1",102,"Erica spp.",5,8,5,1,4,2
445,42.63619,-4.684392,"A","4","A","1",106,"Calluna vulgaris",30,2,90,3,80,4
445,42.63619,-4.684392,"A","4","A","1",107,"Arctostaphylos uva-ursi",NA,NA,5,1,3,2
445,42.63619,-4.684392,"A","4","A","1",117,"Halimium spp.",NA,NA,15,2,10,2
445,42.63619,-4.684392,"A","4","A","1",155,"Genista spp.",NA,NA,NA,NA,6,3
445,42.63619,-4.684392,"A","4","A","1",2102,"Erica australis",NA,NA,5,20,4,14
445,42.63619,-4.684392,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,NA,NA,2,3
446,42.636722,-4.647817,"A","1",NA,NA,102,"Erica spp.",10,4,NA,NA,NA,NA
446,42.636722,-4.647817,"A","1",NA,NA,106,"Calluna vulgaris",80,1,NA,NA,NA,NA
446,42.636722,-4.647817,"A","1",NA,NA,119,"Rosa spp.",1,4,NA,NA,NA,NA
446,42.636722,-4.647817,"A","1",NA,NA,4104,"Cytisus spp.",NA,NA,10,9,NA,NA
447,42.637919,-4.562471,"A","1",NA,NA,102,"Erica spp.",40,4,NA,NA,NA,NA
447,42.637919,-4.562471,"A","1",NA,NA,106,"Calluna vulgaris",30,2,NA,NA,NA,NA
447,42.637919,-4.562471,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",5,1,15,3,NA,NA
447,42.637919,-4.562471,"A","1",NA,NA,5101,"Cistus monspeliensis",NA,NA,35,3,NA,NA
448,42.638084,-4.550278,"A","4","A","1",101,"Cistus spp.",1,2,NA,NA,NA,NA
448,42.638084,-4.550278,"A","4","A","1",102,"Erica spp.",20,3,NA,NA,NA,NA
448,42.638084,-4.550278,"A","4","A","1",106,"Calluna vulgaris",10,4,NA,NA,NA,NA
448,42.638084,-4.550278,"A","4","A","1",107,"Arctostaphylos uva-ursi",10,2,NA,NA,NA,NA
448,42.638084,-4.550278,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,10,4,6,4
448,42.638084,-4.550278,"A","4","A","1",5102,"Erica umbellata",NA,NA,20,3,22,2
449,42.625523,-4.793853,"A","4","A","1",102,"Erica spp.",NA,NA,40,1,30,1
449,42.625523,-4.793853,"A","4","A","1",106,"Calluna vulgaris",10,2,10,5,6,3
449,42.625523,-4.793853,"A","4","A","1",117,"Halimium spp.",15,3,3,2,18,2
449,42.625523,-4.793853,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,5,3,3,2
450,42.626461,-4.732908,"A","1",NA,NA,102,"Erica spp.",40,8,20,1,NA,NA
450,42.626461,-4.732908,"A","1",NA,NA,106,"Calluna vulgaris",20,2,2,3,NA,NA
450,42.626461,-4.732908,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
450,42.626461,-4.732908,"A","1",NA,NA,117,"Halimium spp.",NA,NA,2,2,NA,NA
450,42.626461,-4.732908,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,5,3,NA,NA
450,42.626461,-4.732908,"A","1",NA,NA,2102,"Erica australis",NA,NA,30,13,NA,NA
451,42.626645,-4.720718,"A","1",NA,NA,102,"Erica spp.",30,10,5,1,NA,NA
451,42.626645,-4.720718,"A","1",NA,NA,106,"Calluna vulgaris",10,1,1,1,NA,NA
451,42.626645,-4.720718,"A","1",NA,NA,117,"Halimium spp.",NA,NA,1,1,NA,NA
451,42.626645,-4.720718,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,1,1,NA,NA
451,42.626645,-4.720718,"A","1",NA,NA,2102,"Erica australis",NA,NA,15,10,NA,NA
455,42.628916,-4.562246,"A","4","A","1",101,"Cistus spp.",10,17,NA,NA,NA,NA
455,42.628916,-4.562246,"A","4","A","1",102,"Erica spp.",30,3,NA,NA,NA,NA
455,42.628916,-4.562246,"A","4","A","1",104,"Other papilionoid shrubs (Ht<1.5m)",1,1,NA,NA,NA,NA
455,42.628916,-4.562246,"A","4","A","1",106,"Calluna vulgaris",20,6,20,4,8,4
455,42.628916,-4.562246,"A","4","A","1",107,"Arctostaphylos uva-ursi",40,2,NA,NA,7,1
455,42.628916,-4.562246,"A","4","A","1",117,"Halimium spp.",5,2,NA,NA,NA,NA
455,42.628916,-4.562246,"A","4","A","1",121,"Rubus spp.",NA,NA,NA,NA,2,9
455,42.628916,-4.562246,"A","4","A","1",129,"Thymus spp.",5,1,NA,NA,NA,NA
455,42.628916,-4.562246,"A","4","A","1",137,"Vaccinium myrtillus",NA,NA,10,3,NA,NA
455,42.628916,-4.562246,"A","4","A","1",5102,"Erica umbellata",NA,NA,10,2,28,2
455,42.628916,-4.562246,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,5,10,NA,NA
456,42.629082,-4.550055,"A","4","A","1",106,"Calluna vulgaris",30,3,30,4,6,3
456,42.629082,-4.550055,"A","4","A","1",107,"Arctostaphylos uva-ursi",20,1,20,2,3,1
456,42.629082,-4.550055,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,5,3,5,2
456,42.629082,-4.550055,"A","4","A","1",142,"Helianthemum spp.",NA,NA,10,2,6,2
456,42.629082,-4.550055,"A","4","A","1",2102,"Erica australis",NA,NA,20,6,10,3
456,42.629082,-4.550055,"A","4","A","1",5102,"Erica umbellata",NA,NA,20,2,15,2
457,42.617089,-4.757033,NA,NA,NA,NA,106,"Calluna vulgaris",10,2,NA,NA,NA,NA
459,42.618893,-4.635154,"A","4","A","1",101,"Cistus spp.",20,5,NA,NA,NA,NA
459,42.618893,-4.635154,"A","4","A","1",106,"Calluna vulgaris",10,2,30,6,30,5
459,42.618893,-4.635154,"A","4","A","1",107,"Arctostaphylos uva-ursi",5,1,10,2,10,1
459,42.618893,-4.635154,"A","4","A","1",119,"Rosa spp.",NA,NA,10,8,NA,NA
459,42.618893,-4.635154,"A","4","A","1",127,"Santolina rosmarinifolia",NA,NA,10,4,NA,NA
459,42.618893,-4.635154,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,10,4,NA,NA
459,42.618893,-4.635154,"A","4","A","1",2102,"Erica australis",NA,NA,10,6,10,4
459,42.618893,-4.635154,"A","4","A","1",5102,"Erica umbellata",NA,NA,10,3,10,4
459,42.618893,-4.635154,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,60,10,70,15
460,42.619747,-4.57421,"A","1",NA,NA,101,"Cistus spp.",20,10,NA,NA,NA,NA
460,42.619747,-4.57421,"A","1",NA,NA,106,"Calluna vulgaris",40,4,30,4,NA,NA
460,42.619747,-4.57421,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",NA,NA,3,2,NA,NA
460,42.619747,-4.57421,"A","1",NA,NA,119,"Rosa spp.",5,10,NA,NA,NA,NA
460,42.619747,-4.57421,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,25,15,NA,NA
462,42.62008,-4.549832,"A","1",NA,NA,106,"Calluna vulgaris",40,2,20,5,NA,NA
462,42.62008,-4.549832,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
462,42.62008,-4.549832,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,5,5,NA,NA
462,42.62008,-4.549832,"A","1",NA,NA,137,"Vaccinium myrtillus",NA,NA,10,2,NA,NA
462,42.62008,-4.549832,"A","1",NA,NA,2102,"Erica australis",NA,NA,10,3,NA,NA
462,42.62008,-4.549832,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,5,3,NA,NA
464,42.606747,-4.842076,"A","4C","A","4",102,"Erica spp.",NA,NA,30,1,NA,NA
464,42.606747,-4.842076,"A","4C","A","4",106,"Calluna vulgaris",10,3,15,3,NA,NA
464,42.606747,-4.842076,"A","4C","A","4",117,"Halimium spp.",30,4,20,2,7,2
464,42.606747,-4.842076,"A","4C","A","4",2102,"Erica australis",NA,NA,15,13,NA,NA
464,42.606747,-4.842076,"A","4C","A","4",4101,"Cistus clusii",NA,NA,10,2,6,3
466,42.610745,-4.573983,"A","4","A","1",102,"Erica spp.",NA,NA,15,3,25,2
466,42.610745,-4.573983,"A","4","A","1",106,"Calluna vulgaris",70,3,30,4,35,4
466,42.610745,-4.573983,"A","4","A","1",107,"Arctostaphylos uva-ursi",NA,NA,5,2,NA,NA
467,42.611077,-4.549608,"A","1","A","4",103,"Other papilionoid shrubs (Ht>1.5m)",5,5,NA,NA,NA,NA
467,42.611077,-4.549608,"A","1","A","4",106,"Calluna vulgaris",10,2,10,4,18,3
467,42.611077,-4.549608,"A","1","A","4",107,"Arctostaphylos uva-ursi",10,1,NA,NA,3,1
467,42.611077,-4.549608,"A","1","A","4",117,"Halimium spp.",NA,NA,NA,NA,8,2
467,42.611077,-4.549608,"A","1","A","4",134,"Spiraea spp.",NA,NA,5,10,NA,NA
467,42.611077,-4.549608,"A","1","A","4",136,"Chamaespartium tridentatum",NA,NA,30,2,NA,NA
467,42.611077,-4.549608,"A","1","A","4",5102,"Erica umbellata",NA,NA,30,2,30,2
469,42.597746,-4.841811,"A","1",NA,NA,106,"Calluna vulgaris",15,5,5,4,NA,NA
471,42.598709,-4.780894,"A","1",NA,NA,102,"Erica spp.",NA,NA,25,1,NA,NA
471,42.598709,-4.780894,"A","1",NA,NA,106,"Calluna vulgaris",80,5,5,3,NA,NA
471,42.598709,-4.780894,"A","1",NA,NA,117,"Halimium spp.",NA,NA,15,1,NA,NA
474,42.602239,-4.537199,"A","4","A","1",101,"Cistus spp.",10,20,NA,NA,NA,NA
474,42.602239,-4.537199,"A","4","A","1",106,"Calluna vulgaris",70,2,10,3,15,3
474,42.602239,-4.537199,"A","4","A","1",107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
474,42.602239,-4.537199,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,5,3,3,2
474,42.602239,-4.537199,"A","4","A","1",5102,"Erica umbellata",NA,NA,20,2,30,1
474,42.602239,-4.537199,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,NA,NA,3,7
476,42.590271,-4.744092,"A","1","A","4",102,"Erica spp.",NA,NA,35,3,4,2
476,42.590271,-4.744092,"A","1","A","4",106,"Calluna vulgaris",30,5,15,3,NA,NA
476,42.590271,-4.744092,"A","1","A","4",117,"Halimium spp.",NA,NA,NA,NA,2,2
476,42.590271,-4.744092,"A","1","A","4",119,"Rosa spp.",NA,NA,5,12,20,4
476,42.590271,-4.744092,"A","1","A","4",144,"Lonicera spp.",NA,NA,NA,NA,2,2
476,42.590271,-4.744092,"A","1","A","4",2950,"Prunus spinosa",NA,NA,NA,NA,3,5
477,42.590639,-4.719727,"A","1",NA,NA,102,"Erica spp.",NA,NA,20,1,NA,NA
477,42.590639,-4.719727,"A","1",NA,NA,106,"Calluna vulgaris",40,5,10,3,NA,NA
477,42.590639,-4.719727,"A","1",NA,NA,119,"Rosa spp.",NA,NA,1,2,NA,NA
480,42.593073,-4.549162,"A","1",NA,NA,101,"Cistus spp.",10,15,NA,NA,NA,NA
480,42.593073,-4.549162,"A","1",NA,NA,106,"Calluna vulgaris",60,1,20,4,NA,NA
480,42.593073,-4.549162,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
480,42.593073,-4.549162,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,10,2,NA,NA
481,42.593237,-4.536978,"A","1",NA,NA,101,"Cistus spp.",20,15,NA,NA,NA,NA
481,42.593237,-4.536978,"A","1",NA,NA,106,"Calluna vulgaris",30,3,10,4,NA,NA
481,42.593237,-4.536978,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,20,2,NA,NA
481,42.593237,-4.536978,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,20,5,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,101,"Cistus spp.",40,10,NA,NA,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,106,"Calluna vulgaris",10,5,20,5,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,129,"Thymus spp.",5,1,NA,NA,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,136,"Chamaespartium tridentatum",NA,NA,2,4,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,5102,"Erica umbellata",NA,NA,5,2,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,8101,"Cistus laurifolius",NA,NA,40,15,NA,NA
484,42.584234,-4.536757,"A","1",NA,NA,101,"Cistus spp.",10,15,NA,NA,NA,NA
484,42.584234,-4.536757,"A","1",NA,NA,106,"Calluna vulgaris",90,2,NA,NA,NA,NA
484,42.584234,-4.536757,"A","1",NA,NA,119,"Rosa spp.",NA,NA,1,15,NA,NA
484,42.584234,-4.536757,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,40,2,NA,NA
484,42.584234,-4.536757,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,5,5,NA,NA
485,42.574736,-4.573077,NA,NA,NA,NA,101,"Cistus spp.",5,12,NA,NA,NA,NA
485,42.574736,-4.573077,NA,NA,NA,NA,106,"Calluna vulgaris",5,3,NA,NA,NA,NA
485,42.574736,-4.573077,NA,NA,NA,NA,129,"Thymus spp.",10,2,NA,NA,NA,NA
488,42.575395,-4.524355,"A","4","A","4",101,"Cistus spp.",70,15,NA,NA,NA,NA
488,42.575395,-4.524355,"A","4","A","4",102,"Erica spp.",20,2,NA,NA,17,1
488,42.575395,-4.524355,"A","4","A","4",107,"Arctostaphylos uva-ursi",20,1,10,2,2,2
488,42.575395,-4.524355,"A","4","A","4",109,"Lavandula spp.",NA,NA,NA,NA,2,4
488,42.575395,-4.524355,"A","4","A","4",117,"Halimium spp.",NA,NA,NA,NA,7,2
488,42.575395,-4.524355,"A","4","A","4",119,"Rosa spp.",NA,NA,NA,NA,6,11
488,42.575395,-4.524355,"A","4","A","4",127,"Santolina rosmarinifolia",1,3,NA,NA,NA,NA
488,42.575395,-4.524355,"A","4","A","4",136,"Chamaespartium tridentatum",NA,NA,20,3,NA,NA
488,42.575395,-4.524355,"A","4","A","4",4104,"Cytisus spp.",NA,NA,30,9,NA,NA
488,42.575395,-4.524355,"A","4","A","4",8101,"Cistus laurifolius",NA,NA,30,6,20,6
489,42.563634,-4.718985,NA,NA,NA,NA,102,"Erica spp.",5,1,NA,NA,NA,NA
489,42.563634,-4.718985,NA,NA,NA,NA,104,"Other papilionoid shrubs (Ht<1.5m)",1,1,NA,NA,NA,NA
489,42.563634,-4.718985,NA,NA,NA,NA,106,"Calluna vulgaris",40,6,NA,NA,NA,NA
489,42.563634,-4.718985,NA,NA,NA,NA,129,"Thymus spp.",10,1,NA,NA,NA,NA
491,42.5659,-4.560672,"A","4",NA,NA,101,"Cistus spp.",5,12,NA,NA,NA,NA
491,42.5659,-4.560672,"A","4",NA,NA,102,"Erica spp.",30,2,NA,NA,NA,NA
491,42.5659,-4.560672,"A","4",NA,NA,106,"Calluna vulgaris",60,5,30,4,NA,NA
491,42.5659,-4.560672,"A","4",NA,NA,5102,"Erica umbellata",NA,NA,30,2,NA,NA
491,42.5659,-4.560672,"A","4",NA,NA,8101,"Cistus laurifolius",NA,NA,10,4,NA,NA
492,42.56623,-4.536315,"A","4","A","1",101,"Cistus spp.",80,15,NA,NA,NA,NA
492,42.56623,-4.536315,"A","4","A","1",102,"Erica spp.",10,3,NA,NA,NA,NA
492,42.56623,-4.536315,"A","4","A","1",106,"Calluna vulgaris",30,6,20,6,10,3
492,42.56623,-4.536315,"A","4","A","1",107,"Arctostaphylos uva-ursi",NA,NA,10,2,4,1
492,42.56623,-4.536315,"A","4","A","1",117,"Halimium spp.",NA,NA,NA,NA,6,1
492,42.56623,-4.536315,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,20,3,3,2
492,42.56623,-4.536315,"A","4","A","1",5102,"Erica umbellata",NA,NA,20,2,30,1
492,42.56623,-4.536315,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,60,12,12,5
493,42.566392,-4.524136,"A","4",NA,NA,101,"Cistus spp.",40,15,NA,NA,NA,NA
493,42.566392,-4.524136,"A","4",NA,NA,102,"Erica spp.",30,3,1,2,NA,NA
493,42.566392,-4.524136,"A","4",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",5,10,NA,NA,NA,NA
493,42.566392,-4.524136,"A","4",NA,NA,106,"Calluna vulgaris",20,6,10,5,NA,NA
493,42.566392,-4.524136,"A","4",NA,NA,107,"Arctostaphylos uva-ursi",30,2,5,1,NA,NA
493,42.566392,-4.524136,"A","4",NA,NA,8101,"Cistus laurifolius",NA,NA,3,5,NA,NA
496,42.55739,-4.523917,"A","4","A","1",101,"Cistus spp.",50,15,NA,NA,NA,NA
496,42.55739,-4.523917,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",10,15,NA,NA,NA,NA
496,42.55739,-4.523917,"A","4","A","1",106,"Calluna vulgaris",20,6,NA,NA,NA,NA
496,42.55739,-4.523917,"A","4","A","1",107,"Arctostaphylos uva-ursi",20,2,15,2,6,1
496,42.55739,-4.523917,"A","4","A","1",119,"Rosa spp.",5,25,NA,NA,10,18
496,42.55739,-4.523917,"A","4","A","1",144,"Lonicera spp.",NA,NA,NA,NA,2,7
496,42.55739,-4.523917,"A","4","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,14,8
496,42.55739,-4.523917,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,25,15,12,8
497,42.545263,-4.742838,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",10,15,NA,NA,NA,NA
497,42.545263,-4.742838,"A","4","A","1",1167,"Cytisus scoparius",NA,NA,NA,NA,11,8
497,42.545263,-4.742838,"A","4","A","1",4104,"Cytisus spp.",NA,NA,10,5,NA,NA
498,42.545448,-4.730665,"A","1",NA,NA,102,"Erica spp.",2,2,NA,NA,NA,NA
498,42.545448,-4.730665,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",10,13,NA,NA,NA,NA
498,42.545448,-4.730665,"A","1",NA,NA,106,"Calluna vulgaris",10,8,NA,NA,NA,NA
498,42.545448,-4.730665,"A","1",NA,NA,117,"Halimium spp.",2,2,NA,NA,NA,NA
498,42.545448,-4.730665,"A","1",NA,NA,4104,"Cytisus spp.",NA,NA,10,15,NA,NA
500,42.548225,-4.535873,"A","4",NA,NA,101,"Cistus spp.",70,17,NA,NA,NA,NA
500,42.548225,-4.535873,"A","4",NA,NA,102,"Erica spp.",20,2,5,10,NA,NA
500,42.548225,-4.535873,"A","4",NA,NA,106,"Calluna vulgaris",20,6,40,12,NA,NA
500,42.548225,-4.535873,"A","4",NA,NA,107,"Arctostaphylos uva-ursi",5,1,NA,NA,NA,NA
500,42.548225,-4.535873,"A","4",NA,NA,119,"Rosa spp.",1,4,NA,NA,NA,NA
500,42.548225,-4.535873,"A","4",NA,NA,8101,"Cistus laurifolius",NA,NA,30,13,NA,NA
501,42.548387,-4.523698,"A","1",NA,NA,101,"Cistus spp.",30,12,NA,NA,NA,NA
501,42.548387,-4.523698,"A","1",NA,NA,102,"Erica spp.",60,3,35,9,NA,NA
501,42.548387,-4.523698,"A","1",NA,NA,106,"Calluna vulgaris",5,6,NA,NA,NA,NA
501,42.548387,-4.523698,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,20,11,NA,NA
503,42.539222,-4.535652,"A","4","A","4",101,"Cistus spp.",80,15,NA,NA,NA,NA
503,42.539222,-4.535652,"A","4","A","4",102,"Erica spp.",10,1,10,7,18,1
503,42.539222,-4.535652,"A","4","A","4",106,"Calluna vulgaris",20,5,5,5,4,4
503,42.539222,-4.535652,"A","4","A","4",119,"Rosa spp.",NA,NA,NA,NA,2,2
503,42.539222,-4.535652,"A","4","A","4",129,"Thymus spp.",5,1,NA,NA,NA,NA
503,42.539222,-4.535652,"A","4","A","4",136,"Chamaespartium tridentatum",NA,NA,NA,NA,2,2
503,42.539222,-4.535652,"A","4","A","4",8104,"Ononis spp.",NA,NA,80,6,NA,NA
507,42.516541,-4.851597,"A","4",NA,NA,106,"Calluna vulgaris",80,8,50,4,NA,NA
507,42.516541,-4.851597,"A","4",NA,NA,4101,"Cistus clusii",NA,NA,5,2,NA,NA
509,42.50754,-4.851331,"A","4","A","1",106,"Calluna vulgaris",70,6,40,5,40,4
509,42.50754,-4.851331,"A","4","A","1",117,"Halimium spp.",NA,NA,NA,NA,3,2
509,42.50754,-4.851331,"A","4","A","1",119,"Rosa spp.",NA,NA,NA,NA,1,12
509,42.50754,-4.851331,"A","4","A","1",129,"Thymus spp.",NA,NA,NA,NA,2,3
509,42.50754,-4.851331,"A","4","A","1",4101,"Cistus clusii",NA,NA,15,3,NA,NA
511,42.509806,-4.705337,NA,NA,NA,NA,101,"Cistus spp.",30,2,NA,NA,NA,NA
511,42.509806,-4.705337,NA,NA,NA,NA,102,"Erica spp.",20,3,15,4,NA,NA
511,42.509806,-4.705337,NA,NA,NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",10,4,NA,NA,NA,NA
511,42.509806,-4.705337,NA,NA,NA,NA,106,"Calluna vulgaris",40,7,15,5,NA,NA
511,42.509806,-4.705337,NA,NA,NA,NA,119,"Rosa spp.",10,15,NA,NA,NA,NA
511,42.509806,-4.705337,NA,NA,NA,NA,129,"Thymus spp.",5,1,NA,NA,NA,NA
511,42.509806,-4.705337,NA,NA,NA,NA,4104,"Cytisus spp.",NA,NA,2,3,NA,NA
513,42.511213,-4.607999,"A","4","A","1",101,"Cistus spp.",20,17,NA,NA,NA,NA
513,42.511213,-4.607999,"A","4","A","1",102,"Erica spp.",20,3,3,5,2,1
513,42.511213,-4.607999,"A","4","A","1",106,"Calluna vulgaris",40,5,5,4,NA,NA
513,42.511213,-4.607999,"A","4","A","1",117,"Halimium spp.",NA,NA,NA,NA,3,2
513,42.511213,-4.607999,"A","4","A","1",119,"Rosa spp.",5,20,NA,NA,5,3
513,42.511213,-4.607999,"A","4","A","1",129,"Thymus spp.",10,1,NA,NA,NA,NA
513,42.511213,-4.607999,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,3,3,NA,NA
513,42.511213,-4.607999,"A","4","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,6,3
513,42.511213,-4.607999,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,15,7,12,5
515,42.51143902,-4.58340482,NA,NA,"A","1",101,"Cistus spp.",60,9,NA,NA,NA,NA
515,42.51143902,-4.58340482,NA,NA,"A","1",102,"Erica spp.",10,2,NA,NA,NA,NA
515,42.51143902,-4.58340482,NA,NA,"A","1",106,"Calluna vulgaris",10,2,NA,NA,12,4
515,42.51143902,-4.58340482,NA,NA,"A","1",2102,"Erica australis",NA,NA,NA,NA,15,1
