"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","YearNFI2","YearNFI3","YearNFI4","CanopyNFI2","CanopyNFI3","CanopyNFI4","NtreesNFI2","NtreesNFI3","NtreesNFI4","DeadTreesNFI2","DeadTreesNFI3","DeadTreesNFI4","HoNFI2","HoNFI3","HoNFI4","HartNFI2","HartNFI3","HartNFI4","ShannonNFI2","ShannonNFI3","ShannonNFI4","SDIR_NFI2","SDIR_NFI3","SDIR_NFI4","especie_dominanteIFN2","CompositionNFI2","especie_dominanteIFN3","CompositionNFI3","especie_dominanteIFN4","CompositionNFI4","nCD.x","StructureNFI2","nCD.y","StructureNFI3","nCD","StructureNFI4","DmNFI2","HmNFI2","SlendernessNFI2","DgNFI2","DmNFI3","HmNFI3","SlendernessNFI3","DgNFI3","DmNFI4","HmNFI4","SlendernessNFI4","DgNFI4"
385,42.641955,-4.891905,"A","1","A","4",91,"2006-04-03 00:00","2019-04-21T22:00:00Z",80,80,70,32,42,35,0,0,0,7.86338022763242,11.770109526645,16.1864163410398,32.0545575249328,24.5483033016583,25.0045253311942,0.577349236628168,0.556976546321458,0.686690613925237,0.563513514487996,0.686620098004278,0.605881118587844,21,"mixed",21,"mixed",25,"mixed",2,"Even-aged",3,"Uneven-aged",4,"Uneven-aged",0.133921875,7.390625,55.1860926379652,0.134953551037014,0.178892857142857,11.1547619047619,62.3544286950156,0.181039475437449,0.245028571428571,14.8742857251849,60.7042910892572,0.246624497682495
387,42.642356,-4.867522,"A","1",NA,NA,91,"2006-04-03 00:00",NA,60,60,NA,3,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.450561208866305,0.671080653056587,0,0.0581084134843748,0.426639870484684,NA,25,"mixed",25,"mixed",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.120166666666667,5,41.6088765603329,0.120450197177091,0.17642,8.84,50.1076975399615,0.178968013901926,NA,NA,NA,NA
388,42.632955,-4.891632,"A","1","A","4",91,"2006-05-03 00:00","2019-05-22T22:00:00Z",80,85,75,17,41,30,0,0,0,6.86338022763242,11.2427230677622,15.6873865931196,45.1925480280996,25.8426209681868,30.7774695549363,0.682906997976571,0.690316317843609,0.69208171334196,0.358740773993149,0.656062375661812,0.456847554583357,25,"mixed",21,"mixed",21,"mixed",2,"Even-aged",3,"Uneven-aged",3,"Uneven-aged",0.127411764705882,6.32352941176471,49.6306555863343,0.128632742149661,0.170634146341463,10.5731707317073,61.9639794168096,0.172603415448218,0.257583333333333,14.8200000127156,57.5347784382361,0.259522076774469
389,42.633156,-4.879442,"A","1",NA,NA,91,"2006-05-03 00:00",NA,75,70,NA,4,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0811071117628207,0.497302824497433,NA,21,"pure",21,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.096875,4.5,46.4516129032258,0.100173911274343,0.145285714285714,7.64285714285714,52.6057030481809,0.147147824118664,NA,NA,NA,NA
391,42.633553,-4.855063,NA,NA,"A","1",91,"04/16/03 00:00:00","2019-05-21T22:00:00Z",65,70,80,3,30,31,0,0,0,3,8.45492965855137,9.55464785683073,176.57490492136,Inf,29.2876831728907,0.636514168294813,0,0.671080654356023,0.0595500371718983,NA,0.617232637395935,21,"mixed",NA,NA,25,"mixed",1,"Even-aged",1,"Even-aged",3,"Uneven-aged",0.0825,3.5,42.4242424242424,0.0827249458547219,0.144816666666667,7.8,53.861203820923,0.14717973705643,0.153951612903226,8.40000001845821,54.562598338859,0.156041893671684
392,42.6236709,-4.89115871,NA,NA,"A","1",91,"2005-09-03 00:00","2019-05-23T22:00:00Z",10,70,85,1,NA,32,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.659421906364464,NA,NA,0.660964073616815,NA,NA,NA,NA,25,"mixed",1,"Even-aged",1,"Even-aged",4,"Uneven-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.16546875,8.84687501192093,53.4655335942341,0.168660948725542
393,42.624155,-4.879171,"A","1",NA,NA,91,"2006-06-03 00:00",NA,60,70,NA,4,24,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,0.681624433624784,0,0.0843221105073032,0.44317611767794,NA,21,"mixed",25,"mixed",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.0845,3.625,42.8994082840237,0.0847547933747703,0.148916666666667,7.20833333333333,48.4051482932289,0.150196191141231,NA,NA,NA,NA
394,42.624354,-4.866984,"A","1",NA,NA,91,"2006-06-03 00:00",NA,75,90,NA,17,50,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.551080217788475,0.683911549975764,0,0.418635093378476,0.90043210163652,NA,21,"mixed",21,"mixed",NA,NA,3,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.117382352941176,5.55882352941176,47.3565522425457,0.120195490274606,0.17836,10.32,57.8605068400987,0.182332416207322,NA,NA,NA,NA
395,42.614953,-4.891087,"A","1",NA,NA,91,"05/19/03 00:00:00",NA,70,80,NA,18,33,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.638962680034944,0.856063158839238,0,0.404173434327942,0.625994430973453,NA,25,"mixed",25,"mixed",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.143555555555556,6.63888888888889,46.2461300309597,0.145428581173792,0.203954545454545,10.0909090909091,49.4762647648763,0.20893574117272,NA,NA,NA,NA
397,42.615353,-4.866715,NA,NA,NA,NA,91,"05/19/03 00:00:00",NA,70,60,NA,22,34,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.43466720847405,0,0,0.372301842205508,NA,NA,25,"mixed",NA,NA,NA,NA,4,"Uneven-aged",1,"Even-aged",1,"Even-aged",0.176477272727273,7.75,43.915003219575,0.1832259844117,0.249764705882353,12.3529411764706,49.4583137070184,0.255913387232294,NA,NA,NA,NA
399,42.605953,-4.890814,"A","1",NA,NA,91,"2006-10-03 00:00",NA,80,90,NA,18,42,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.690923076250316,0.67168563731968,0,0.41822780010395,0.625683237187863,NA,21,"mixed",21,"mixed",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.101638888888889,5.08333333333333,50.0136649357748,0.103279623138137,0.163309523809524,9.29761904761905,56.9324974486077,0.165400092128724,NA,NA,NA,NA
400,42.606153,-4.87863,"A","4","A","1",91,"2006-10-03 00:00","2019-05-29T22:00:00Z",70,75,75,18,25,22,0,0,1,8.5,10.9195618934198,14.6606321348243,37.5803506981573,42.6075001856268,41.6086482247341,0.661604827847662,0.84103769121528,0.757038237681044,0.405590683167164,0.47662865879173,0.397269117027948,25,"mixed",25,"mixed",25,"mixed",3,"Uneven-aged",5,"Uneven-aged",4,"Uneven-aged",0.145638888888889,6.36111111111111,43.6772839977112,0.151368525643727,0.24932,10.34,41.4728060324082,0.254191935355943,0.305909090909091,13.5954545194452,44.442793377087,0.311082822938318
401,42.60655,-4.854261,"A","1",NA,NA,91,"2006-10-03 00:00",NA,70,80,NA,31,35,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.654038328935074,0.668857083392292,0,0.613162709084967,0.638568011422621,NA,26,"mixed",26,"mixed",NA,NA,5,"Uneven-aged",6,"Uneven-aged",1,"Even-aged",0.175822580645161,6.83870967741935,38.8955141730116,0.183874102265303,0.246514285714286,10.9,44.2165044042652,0.253632664638111,NA,NA,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,91,"04/28/03 00:00:00",NA,60,60,NA,11,22,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.376765385192286,0.451806682348415,0,0.276498025013393,0.358037427955349,NA,21,"pure",21,"pure",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.121409090909091,5.5,45.3013852489704,0.12357781869222,0.174795454545455,9.22727272727273,52.7889741256014,0.17753293548471,NA,NA,NA,NA
409,42.543148,-4.876739,"A","4","A","1",91,"05/29/03 00:00:00","2019-05-07T22:00:00Z",90,85,80,20,33,40,0,0,2,9.56103295394597,14.3633802276324,16.5463222370496,40.5117123701646,21.0980170774541,19.6730045012662,0.799047668490219,0.469550618010155,0.378467645610127,0.548591028259694,1.89034276302736,1.93779371298235,25,"mixed",43,"mixed",43,"mixed",4,"Uneven-aged",6,"Uneven-aged",7,"Uneven-aged",0.165475,8.475,51.2161957999698,0.169125360310037,0.214484848484848,13.0454545454545,60.8222661768861,0.226403534879782,0.2422875,14.6525000095367,60.4756745995429,0.256792730134636
410,42.543346,-4.864567,"A","4","A","1",91,"05/29/03 00:00:00","2019-05-07T22:00:00Z",90,70,75,41,26,41,0,0,0,10.7877934092108,14.6414710605261,18.5515015602944,31.1137122537026,32.4801621819619,22.7321924102297,0.680313907712716,0.581918421679218,0.987505923000089,0.733244979364553,0.492483237437254,0.822218408465331,26,"mixed",25,"mixed",25,"mixed",5,"Uneven-aged",5,"Uneven-aged",7,"Uneven-aged",0.219682926829268,10.1829268292683,46.3528366825802,0.224152849636136,0.260903846153846,14.1346153846154,54.1755730817425,0.265752614141568,0.339878048780488,17.6121952010364,51.8191606202004,0.35063176431456
413,42.524946,-4.888369,"A","1",NA,NA,91,"05/28/03 00:00:00",NA,70,70,NA,2,36,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0656012552753469,0.754704247490737,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.10525,4,38.0047505938242,0.105257422541121,0.162375,7.59722222222222,46.7881276195364,0.165658764902099,NA,NA,NA,NA
414,42.525344,-4.864031,"A","1",NA,NA,91,"2006-02-03 00:00",NA,60,60,NA,9,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.223128042056663,0.58288840276538,NA,25,"pure",25,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.1195,4.5,37.6569037656904,0.123694403897491,0.189910714285714,8.07142857142857,42.501175364363,0.194386695789604,NA,NA,NA,NA
415,42.515945,-4.888098,"A","1",NA,NA,91,"05/28/03 00:00:00",NA,60,70,NA,1,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0248319296924447,0.580179484676131,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.0885,3.5,39.5480225988701,0.0885,0.15574,7.08,45.4603826890972,0.159129726952572,NA,NA,NA,NA
417,42.507342,-4.863496,"A","4","A","1",91,"2006-02-03 00:00","2019-04-22T22:00:00Z",60,70,70,6,36,34,0,0,0,4.6591549430919,9.98544613552436,14.1536775722155,85.9443954254664,34.9371933362441,32.754904045006,0,0.0822984309077456,0,0.171824777165997,0.686286368873424,0.645918653697487,25,"pure",25,"pure",25,"pure",2,"Even-aged",4,"Uneven-aged",4,"Uneven-aged",0.10375,4.41666666666667,42.570281124498,0.105111250587175,0.207013888888889,9.05555555555556,43.7437101643744,0.210324633338297,0.285323529411765,13.2617646946627,46.4797443169292,0.28789916024641
419,42.663374,-4.672924,"A","1",NA,NA,91,"2005-08-03 00:00",NA,20,50,NA,2,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0278700317381803,0.0819201743024998,NA,21,"pure",21,"pure",NA,NA,1,"Even-aged",2,"Even-aged",1,"Even-aged",0.16525,5.75,34.7957639939486,0.16527288041297,0.2342,7.8,33.3048676345004,0.235351014444383,NA,NA,NA,NA
420,42.663552,-4.660727,"A","3E","A","1",91,"05/28/03 00:00:00","2019-07-23T22:00:00Z",20,65,60,5,29,19,0,0,0,9.63661977236758,14.7877934092108,17.7938568694152,50.8917335302028,35.3338080893785,26.4008673817201,0,0.544342168717905,0.913725060745681,0,0.364057824653683,0.48451119904908,58,"pure",21,"mixed",21,"mixed",2,"Even-aged",5,"Uneven-aged",7,"Uneven-aged",0.1278,9.6,75.1173708920188,0.128907718931024,0.23151724137931,14.5344827586207,62.7792672028597,0.238221861239505,0.288289473684211,16.4526316492181,57.0698313710897,0.305478722663298
422,42.66459,-4.587543,"A","1",NA,NA,91,"2006-12-03 00:00",NA,30,40,NA,2,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0522437957322895,0.0944019988766123,NA,43,"pure",43,"pure",NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",0.13075,7,53.5372848948375,0.130803765236326,0.146333333333333,7.33333333333333,50.1138952164009,0.146888846865013,NA,NA,NA,NA
423,42.664758,-4.575345,"A","1",NA,NA,91,"03/27/03 00:00:00",NA,60,70,NA,22,22,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.462031357315547,0.105184252030462,0,0.461711866717943,0.337967267182107,NA,21,"pure",21,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.125772727272727,8.31818181818182,66.1366100469823,0.128153228597644,0.17575,10.8863636363636,61.9423251002198,0.179441589635483,NA,NA,NA,NA
426,42.65328,-4.745852,"A","3E",NA,NA,91,"05/30/03 00:00:00",NA,10,50,NA,1,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.279238998311894,0,NA,0.254104012890857,NA,NA,NA,21,"mixed",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.326636363636364,11.7727272727273,36.0423044809352,0.346133053765587,NA,NA,NA,NA
428,42.65455,-4.660488,"A","1",NA,NA,91,"2005-08-03 00:00",NA,70,70,NA,32,33,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.579492278360532,0.478466123378326,0,0.570477898606503,0.609700975467377,NA,25,"mixed",25,"mixed",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.190421875,9.625,50.5456634118323,0.196490199342105,0.261318181818182,12.7121212121212,48.6461413579173,0.264830262964447,NA,NA,NA,NA
429,42.655075,-4.623901,"A","4",NA,NA,91,"2006-11-03 00:00",NA,80,80,NA,44,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.612079018064809,0.636514168294813,0,0.757710928288074,0.225691767266217,NA,25,"mixed",25,"mixed",NA,NA,4,"Uneven-aged",2,"Even-aged",1,"Even-aged",0.164090909090909,10.2272727272727,62.3268698060942,0.166669787849563,0.119888888888889,5.83333333333333,48.6561631139944,0.121482051715012,NA,NA,NA,NA
430,42.655587,-4.587314,"A","1",NA,NA,91,"03/27/03 00:00:00",NA,80,80,NA,31,23,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.266511316759837,0.374990920430037,0,0.593556215874771,0.46353658046756,NA,21,"pure",21,"mixed",NA,NA,5,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.187016129032258,9.85483870967742,52.6951272100043,0.19197981664748,0.230913043478261,11.4130434782609,49.4257202033515,0.234950318522689,NA,NA,NA,NA
432,42.655923,-4.562922,"A","1",NA,NA,91,"2006-12-03 00:00",NA,70,75,NA,7,33,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.200638948190197,0.724954507024154,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.102357142857143,5.85714285714286,57.2226099092812,0.103853777701426,0.158893939393939,9.07575757575758,57.1183369886526,0.162830526324244,NA,NA,NA,NA
434,42.643716,-4.782178,"A","3E","A","1",91,"2004-01-03 00:00","2019-03-24T23:00:00Z",NA,40,50,1,33,27,NA,0,0,NA,11.8633802276324,15.7424427616972,NA,35.382027626178,32.5465458457217,0,0.897170811920035,0.966058457692308,NA,0.552404647208325,0.532468204039376,NA,NA,25,"mixed",25,"mixed",1,"Even-aged",4,"Uneven-aged",6,"Uneven-aged",NA,NA,NA,NA,0.241787878787879,11.7878787878788,48.7529765634791,0.245301422496462,0.302092592592593,14.8259259683115,49.0774230545466,0.307567562586752
435,42.643905,-4.769986,"A","1",NA,NA,91,"05/29/03 00:00:00",NA,80,70,NA,69,42,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.678752984450621,0.491942692020399,0,1.68652341531377,0.759173170198361,NA,26,"mixed",25,"mixed",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.153963768115942,8.27536231884058,53.7487645314633,0.158911754292041,0.204214285714286,11.5238095238095,56.4299871750029,0.209854201088007,NA,NA,NA,NA
437,42.644279,-4.7456,"A","1",NA,NA,91,"2006-12-03 00:00",NA,70,75,NA,18,39,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.553852970031088,0.598269588585257,0,0.335193592338769,0.664823498790684,NA,25,"mixed",25,"mixed",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.125944444444444,6.47222222222222,51.3895015438906,0.12734293157542,0.163102564102564,10,61.3111146046219,0.164835737972142,NA,NA,NA,NA
438,42.644464,-4.733407,"A","1",NA,NA,91,"05/29/03 00:00:00",NA,70,70,NA,22,26,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.941026811612689,0.794795902850237,0,0.449873228285316,0.486971409055443,NA,21,"mixed",21,"mixed",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.131568181818182,6.54545454545455,49.7495249611332,0.134671949903865,0.178846153846154,10.4038461538462,58.1720430107527,0.18437675683648,NA,NA,NA,NA
440,42.646585,-4.587085,"A","1",NA,NA,91,"05/13/03 00:00:00",NA,60,70,NA,24,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.803251642847169,0.777271251848447,0,0.716560329049195,0.86112349867349,NA,26,"mixed",26,"mixed",NA,NA,5,"Uneven-aged",7,"Uneven-aged",1,"Even-aged",0.201854166666667,8.5625,42.4192383114873,0.217347863458558,0.248946428571429,10.5178571428571,42.249479951223,0.270146141005197,NA,NA,NA,NA
442,42.634524,-4.794112,NA,NA,"A","1",91,"2004-11-03 00:00","2019-03-25T23:00:00Z",20,30,35,3,NA,12,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0.195797807848005,NA,0.759517194309641,43,"pure",NA,NA,43,"pure",1,"Even-aged",1,"Even-aged",2,"Even-aged",0.0958333333333333,5.66666666666667,59.1304347826087,0.0975606648877166,NA,NA,NA,NA,0.102708333333333,6.625,64.5030425963489,0.104015924261624
443,42.634714,-4.781921,"A","1",NA,NA,91,"2004-01-03 00:00",NA,70,85,NA,37,47,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.563257929865415,0.820428586696143,NA,21,"pure",21,"pure",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.166554054054054,9.24324324324324,55.4969574036511,0.169296138267925,0.200659574468085,12.8617021276596,64.0971264977203,0.204993928296176,NA,NA,NA,NA
444,42.635463,-4.733158,"A","4","A","1",91,"2006-11-03 00:00","2019-04-04T22:00:00Z",40,80,80,13,33,31,0,0,0,4.97746482927569,9.52253517072431,12.9868232362307,52.665844174162,30.8566765382913,29.3210226436641,0.556660393091614,0.676951735303827,0.652754626564594,0.303683358888071,0.589582593051999,0.583491419504251,25,"mixed",25,"mixed",25,"mixed",2,"Even-aged",3,"Uneven-aged",3,"Uneven-aged",0.09,4.26923076923077,47.4358974358974,0.0909266399145698,0.160318181818182,8.66666666666667,54.0591626500331,0.161970699744607,0.217870967741935,12.2387097266413,56.1741192664908,0.220205951986595
445,42.63619,-4.684392,"A","4","A","1",91,"05/28/03 00:00:00","2019-04-09T22:00:00Z",30,40,40,16,1,3,0,0,0,9.20422528454052,8.5,7.17295777734084,49.8413002643309,323.822141637465,109.637436210992,0,0,0,0.60089210018132,0.0408643921290072,0.30111381224202,43,"pure",43,"pure",43,"pure",2,"Even-aged",1,"Even-aged",3,"Uneven-aged",0.16290625,9.4375,57.932092844811,0.164003382205978,0.2865,8.5,29.6684118673647,0.2865,0.189833333333333,7.86666663487751,41.4398593584417,0.208730088870771
446,42.636722,-4.647817,"A","1",NA,NA,91,"06/17/03 00:00:00",NA,80,50,NA,37,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0836479761945461,0.398482770566831,0,0.68362886235824,0.372533244585741,NA,21,"pure",21,"indefined",NA,NA,3,"Uneven-aged",3,"Uneven-aged",1,"Even-aged",0.141891891891892,10.2162162162162,72,0.143978038865918,0.18054,12.1,67.0211587459843,0.184692040976324,NA,NA,NA,NA
447,42.637919,-4.562471,"A","1",NA,NA,91,"2005-12-03 00:00",NA,80,80,NA,11,22,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.766178056003907,2.02678441779536,NA,42,"pure",43,"pure",NA,NA,5,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.159636363636364,8.27272727272727,51.8223234624146,0.174351004377012,0.167772727272727,8.22727272727273,49.0382010295313,0.183380007832717,NA,NA,NA,NA
448,42.638084,-4.550278,"A","4","A","1",91,"04/25/03 00:00:00","2019-03-13T23:00:00Z",60,60,60,15,16,27,0,0,0,8.5,11.4660409828902,13.3312050156851,41.98110342888,41.1691914428761,24.8559998379374,0.670910222080913,0.577921782188737,0.677947135917807,0.416288856474644,0.348534145276519,0.723721348509806,21,"mixed",21,"pure",21,"mixed",4,"Uneven-aged",5,"Uneven-aged",7,"Uneven-aged",0.154866666666667,7.93333333333333,51.2268618166164,0.161275540612952,0.22584375,10.0625,44.5551404455514,0.233662383311906,0.230148148148148,11.9888888994853,52.0920502552466,0.245577286620126
449,42.625523,-4.793853,"A","4","A","1",91,"2004-11-03 00:00","2019-06-06T22:00:00Z",90,85,70,2,36,35,0,0,0,4,7.97746482927569,12.6215024859324,162.19440691417,33.2007978187122,27.0493886916746,0,0,0,0.0391016621285766,0.634616329241262,0.679160598741214,25,"pure",25,"pure",25,"pure",1,"Even-aged",3,"Uneven-aged",3,"Uneven-aged",0.07625,3.75,49.1803278688525,0.0762504098349642,0.140861111111111,7.125,50.5817393019128,0.141740911917171,0.200842857142857,11.7000000272478,58.2544990331708,0.202880665135232
450,42.626461,-4.732908,"A","1",NA,NA,91,"2006-11-03 00:00",NA,50,80,NA,23,52,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.492212549408302,0.881213556046655,NA,21,"pure",21,"pure",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.121782608695652,6.45652173913043,53.016779721528,0.124020773154795,0.162230769230769,10.7211538461538,66.08582266477,0.165839617842522,NA,NA,NA,NA
451,42.626645,-4.720718,"A","1",NA,NA,91,"05/30/03 00:00:00",NA,70,90,NA,41,56,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1.04996772818818,1.05377154819821,0,0.66956481282027,1.01999667421114,NA,21,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.164451219512195,8.80487804878049,53.540971449759,0.168557998269106,0.202678571428571,11.5892857142857,57.1806167400881,0.208139955490119,NA,NA,NA,NA
455,42.628916,-4.562246,"A","4","A","1",91,"06/13/03 00:00:00","2019-03-13T23:00:00Z",70,70,75,14,14,21,0,0,0,6.76040695032794,11.1471299029472,14.1881163675429,68.0968432891179,64.600674969793,40.6020061428817,0.653394599109227,0,0.60714518331511,0.352018813520411,0.246985899853106,0.466114136357676,26,"mixed",26,"pure",26,"pure",5,"Uneven-aged",5,"Uneven-aged",7,"Uneven-aged",0.170357142857143,5.82142857142857,34.1719077568134,0.177119410890748,0.286,10.4285714285714,36.4635364635365,0.293091648270152,0.322547619047619,12.709523768652,39.4035578566019,0.336602262816716
456,42.629082,-4.550055,"A","4","A","1",91,"05/13/03 00:00:00","2019-04-01T22:00:00Z",90,80,80,14,40,28,0,0,1,10.2267604552648,12.5,16.3941784830438,43.5185384866242,21.5405666925086,25.3832076457425,0.362206176431609,1.01410915516399,1.08464715283181,0.222434435509527,0.89391369929506,0.566415473206266,21,"mixed",21,"mixed",25,"mixed",3,"Uneven-aged",4,"Uneven-aged",6,"Uneven-aged",0.154857142857143,9.35714285714286,60.4243542435424,0.156575518064424,0.182325,11.1,60.8802961744138,0.1887210905013,0.2385,15.0285715375628,63.0128785642045,0.245282344597871
457,42.617089,-4.757033,NA,NA,NA,NA,91,"06/13/03 00:00:00",NA,70,80,NA,2,11,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.10439424063905,NA,NA,43,"pure",NA,NA,NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",0.08475,5.25,61.9469026548673,0.084883007722394,0.0948636363636364,6.13636363636364,64.6861523718256,0.0969354283671727,NA,NA,NA,NA
459,42.618893,-4.635154,"A","4","A","1",91,"06/17/03 00:00:00","2019-06-27T22:00:00Z",50,70,60,1,1,2,0,0,0,5,4.5,3.93241687225427,183.502023999263,611.664045315212,228.785088428592,0,0,0,0.0427919967713734,0.0171060085131578,0.311785734905897,43,"pure",44,"pure",44,"pure",1,"Even-aged",1,"Even-aged",2,"Even-aged",0.075,5,66.6666666666667,0.075,0.237,4.5,18.9873417721519,0.237,0.294,5.10000002384186,17.346938856605,0.358987464962218
460,42.619747,-4.57421,"A","1",NA,NA,91,"03/24/03 00:00:00",NA,30,50,NA,7,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.467205699848725,0.59406739684211,NA,43,"pure",43,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.135928571428571,5.71428571428571,42.0388859695218,0.143326425636427,0.16305,7.25,44.4648880711438,0.170307589378747,NA,NA,NA,NA
462,42.62008,-4.549832,"A","1",NA,NA,91,"06/13/03 00:00:00",NA,80,90,NA,28,40,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.692174835070962,0.969959428919554,0,0.845561874015371,1.12403106445501,NA,21,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.149607142857143,9.30357142857143,62.1866793984244,0.155488573305473,0.1773375,10.2625,57.8698808768591,0.185155930906898,NA,NA,NA,NA
464,42.606747,-4.842076,"A","4C","A","4",91,"06/17/03 00:00:00","2019-05-29T22:00:00Z",30,70,75,1,15,32,NA,0,0,NA,6.79577471545948,11.6360562154907,NA,51.9652692037506,31.3315551369163,0,0,0,NA,0.315522535133659,0.59936266531613,NA,NA,25,"pure",25,"pure",1,"Even-aged",2,"Even-aged",3,"Uneven-aged",NA,NA,NA,NA,0.129633333333333,6.06666666666667,46.7986628953458,0.131249444443269,0.199609375,10.6781249940395,53.4951076022333,0.203684326072234
466,42.610745,-4.573983,"A","4","A","1",91,"03/24/03 00:00:00","2019-03-26T23:00:00Z",70,80,75,19,28,28,0,0,2,11.361658957564,14.5513303776289,16.9004067277383,35.338045745124,25.1650765659784,27.4314315761982,0.550344445109392,0.65249606523001,0.568103730442283,0.435496605154565,0.643597855622034,0.516844846159811,21,"mixed",21,"mixed",21,"pure",4,"Uneven-aged",4,"Uneven-aged",5,"Uneven-aged",0.179078947368421,10.1578947368421,56.7229977957384,0.182937543267756,0.221321428571429,13.4642857142857,60.8358883330644,0.226058423232327,0.265553571428571,15.9821429593222,60.1842516119996,0.269360734623929
467,42.611077,-4.549608,"A","1","A","4",91,"05/27/03 00:00:00","2019-05-26T22:00:00Z",70,90,85,7,41,32,0,0,0,4.5,8.79577471545948,12.9112364178091,77.062741777175,25.8763645658051,26.7003689151741,0.410110574341447,0.478320328115353,0.407093385886922,0.215328650978263,0.979295407484573,0.673034120160571,25,"mixed",25,"pure",25,"pure",1,"Even-aged",3,"Uneven-aged",5,"Uneven-aged",0.0916428571428571,4.42857142857143,48.3242400623539,0.0928576098889354,0.146109756097561,7.9390243902439,54.336032050747,0.148897431549208,0.206046875,11.6343749463558,56.4646998230661,0.210445156899606
